,location,total_sqft,bath,price,bhk
4846,Mallasandra,1665.0,3.0,86.91,3
4847,Mallasandra,1325.0,2.0,70.0,2
4848,Mallasandra,905.0,2.0,40.0,2
4849,Mallasandra,1325.0,2.0,65.0,2
4850,Mallasandra,1325.0,2.0,73.0,2
4851,Mallasandra,1565.0,2.0,69.0,2
4852,Mallasandra,905.0,2.0,35.0,2
4854,Mallasandra,1100.0,2.0,76.3,3
4855,Malleshpalya,1140.0,2.0,46.5,2
4856,Malleshpalya,1225.0,2.0,46.86,2
4858,Malleshpalya,1052.0,2.0,50.0,2
4859,Malleshpalya,1405.0,2.0,77.0,3
4860,Malleshpalya,1065.0,2.0,50.0,2
4861,Malleshpalya,1210.0,2.0,55.0,2
4863,Malleshpalya,1060.0,2.0,40.0,2
4864,Malleshpalya,1430.0,2.0,69.5,3
4865,Malleshpalya,1421.0,2.0,90.0,2
4866,Malleshpalya,1245.0,2.0,55.0,2
4867,Malleshpalya,1200.0,2.0,46.0,2
4868,Malleshpalya,1225.0,2.0,52.0,2
4869,Malleshwaram,705.0,1.0,67.0,1
4870,Malleshwaram,12000.0,7.0,2200.0,7
4871,Malleshwaram,2500.0,5.0,325.0,4
4872,Malleshwaram,2006.0,3.0,297.0,3
4873,Malleshwaram,686.0,1.0,62.5,1
4874,Malleshwaram,2475.0,4.0,332.0,3
4875,Malleshwaram,2610.0,3.0,399.0,3
4876,Malleshwaram,2475.0,4.0,320.0,3
4877,Malleshwaram,900.0,2.0,95.0,2
4878,Malleshwaram,1420.0,2.0,158.0,2
4879,Malleshwaram,2000.0,3.0,250.0,3
4880,Malleshwaram,2215.0,3.0,275.0,3
4882,Malleshwaram,2475.0,4.0,300.0,3
4883,Malleshwaram,2345.0,2.0,293.0,3
4885,Malleshwaram,2215.0,4.0,310.0,3
4886,Malleshwaram,480.0,1.0,60.0,1
4887,Malleshwaram,1290.0,2.0,120.0,2
4888,Malleshwaram,2475.0,4.0,326.0,3
4889,Malleshwaram,2476.0,3.0,337.0,3
4890,Malleshwaram,900.0,2.0,90.0,2
4892,Malleshwaram,2050.0,4.0,270.0,3
4893,Malleshwaram,900.0,2.0,72.0,2
4894,Malleshwaram,620.0,1.0,86.8,1
4895,Malleshwaram,600.0,1.0,68.0,2
4896,Malleshwaram,2475.0,4.0,337.0,3
4897,Malleshwaram,2215.0,3.0,275.0,3
4898,Malleshwaram,2215.0,3.0,330.0,3
4900,Malleshwaram,1020.0,2.0,80.0,2
4901,Malleshwaram,600.0,1.0,90.0,2
4902,Malleshwaram,2200.0,3.0,275.0,3
4903,Malleshwaram,2475.0,4.0,326.0,3
4904,Malleshwaram,1500.0,2.0,140.0,2
4905,Malleshwaram,2475.0,4.0,340.0,3
4906,Malleshwaram,1400.0,2.0,190.0,2
4907,Malleshwaram,2475.0,4.0,300.0,3
4908,Malleshwaram,2400.0,3.0,380.0,3
4909,Malleshwaram,580.0,1.0,45.0,1
4910,Malleshwaram,1410.0,2.0,125.0,2
4913,Marathahalli,1220.0,2.0,57.0,2
4914,Marathahalli,1200.0,2.0,52.0,2
4915,Marathahalli,1200.0,2.0,60.0,2
4916,Marathahalli,1933.0,3.0,140.0,3
4917,Marathahalli,950.0,2.0,46.96,2
4918,Marathahalli,1230.0,2.0,80.0,2
4919,Marathahalli,3800.0,4.0,250.0,4
4920,Marathahalli,1019.0,2.0,49.85,2
4921,Marathahalli,1215.0,2.0,67.0,2
4922,Marathahalli,2181.0,3.0,152.0,4
4923,Marathahalli,1170.0,2.0,53.0,2
4924,Marathahalli,1019.0,2.0,49.86,2
4925,Marathahalli,1325.0,2.0,71.55,2
4926,Marathahalli,1220.0,2.0,56.5,2
4928,Marathahalli,1152.0,2.0,56.0,2
4929,Marathahalli,1610.0,3.0,90.0,3
4930,Marathahalli,1146.0,2.0,70.0,2
4932,Marathahalli,1469.0,3.0,89.0,3
4937,Marathahalli,2519.0,5.0,185.0,4
4939,Marathahalli,957.0,2.0,46.9,2
4940,Marathahalli,1583.0,3.0,105.0,3
4941,Marathahalli,2524.0,5.0,190.0,4
4945,Marathahalli,1071.0,2.0,52.25,2
4946,Marathahalli,1215.0,2.0,58.86,2
4947,Marathahalli,1102.0,2.0,53.67,2
4948,Marathahalli,1900.0,3.0,123.0,3
4949,Marathahalli,1045.0,2.0,60.0,2
4951,Marathahalli,1215.0,2.0,58.86,2
4952,Marathahalli,1365.0,2.0,73.0,2
4957,Marathahalli,1208.0,2.0,70.0,2
4958,Marathahalli,1325.0,1.0,92.0,2
4959,Marathahalli,1525.0,3.0,90.0,3
4960,Marathahalli,1937.0,3.0,140.0,3
4961,Marathahalli,1550.0,3.0,83.0,3
4962,Marathahalli,1350.0,2.0,86.0,2
4963,Marathahalli,957.0,2.0,47.0,2
4965,Marathahalli,1230.0,2.0,57.0,2
4966,Marathahalli,1200.0,2.0,58.0,2
4968,Marathahalli,607.0,1.0,35.0,1
4969,Marathahalli,1583.0,3.0,109.0,3
4970,Marathahalli,1075.0,2.0,52.43,2
4971,Marathahalli,1360.0,2.0,103.0,2
4972,Marathahalli,1220.0,2.0,58.5,2
4973,Marathahalli,950.0,2.0,45.68,2
4974,Marathahalli,615.0,1.0,44.0,1
4975,Marathahalli,1595.0,3.0,90.0,3
4976,Marathahalli,1350.0,2.0,89.0,2
4977,Marathahalli,1020.0,2.0,57.0,2
4978,Marathahalli,1600.0,3.0,88.0,2
4979,Marathahalli,780.0,1.0,55.0,1
4980,Marathahalli,1710.0,3.0,100.0,3
4982,Marathahalli,1358.0,2.0,81.0,2
4983,Marathahalli,1205.0,2.0,75.0,2
4984,Marathahalli,1730.0,3.0,110.0,3
4985,Marathahalli,1583.0,3.0,115.0,3
4986,Marathahalli,1200.0,2.0,67.0,2
4987,Marathahalli,1095.0,2.0,60.0,2
4988,Marathahalli,1060.0,2.0,48.0,2
4989,Marathahalli,1050.0,2.0,65.0,2
4990,Marathahalli,1102.0,2.0,53.67,2
4991,Marathahalli,1026.0,2.0,49.95,2
4994,Marathahalli,1220.0,2.0,59.0,2
4995,Marathahalli,881.0,2.0,48.06,2
4997,Marathahalli,1710.0,3.0,100.0,3
4998,Marathahalli,1680.0,3.0,105.0,3
4999,Marathahalli,1910.0,3.0,119.0,3
5000,Marathahalli,1602.0,2.0,104.0,2
5001,Marathahalli,700.0,1.0,38.0,1
5002,Marathahalli,1469.0,3.0,89.0,3
5004,Marathahalli,1690.0,3.0,116.0,3
5005,Marathahalli,1065.0,2.0,55.0,2
5006,Marathahalli,1693.0,3.0,125.0,3
5007,Marathahalli,1693.0,3.0,125.0,3
5008,Marathahalli,1196.0,2.0,57.9,2
5009,Marathahalli,1595.0,3.0,88.0,3
5010,Marathahalli,2122.0,3.0,125.0,3
5011,Marathahalli,1730.0,3.0,115.0,3
5014,Marathahalli,1125.0,2.0,55.0,2
5015,Marathahalli,1950.0,3.0,115.0,3
5016,Marathahalli,1250.0,2.0,68.0,2
5017,Marathahalli,1125.0,2.0,56.8,2
5018,Marathahalli,1350.0,2.0,90.0,2
5019,Marathahalli,1200.0,2.0,53.0,2
5020,Marathahalli,2500.0,5.0,175.0,4
5021,Marathahalli,957.0,2.0,47.0,2
5024,Marathahalli,1350.0,2.0,60.0,2
5025,Marathahalli,3400.0,4.0,235.0,4
5026,Marathahalli,1350.0,2.0,99.0,2
5028,Marathahalli,1285.0,2.0,55.0,2
5029,Marathahalli,2500.0,5.0,181.0,4
5030,Marathahalli,3800.0,4.0,235.0,4
5031,Marathahalli,3951.0,4.0,230.0,4
5032,Marathahalli,1125.0,2.0,54.8,2
5033,Marathahalli,1700.0,3.0,126.0,3
5035,Marathahalli,1270.0,2.0,73.0,2
5037,Marathahalli,950.0,2.0,46.7,2
5038,Marathahalli,1550.0,3.0,85.0,3
5039,Marathahalli,1019.0,2.0,49.86,2
5040,Marathahalli,1144.0,2.0,65.0,2
5041,Marathahalli,1240.0,2.0,55.0,2
5042,Marathahalli,1100.0,2.0,75.0,1
5043,Marathahalli,1156.0,2.0,52.0,2
5044,Marathahalli,2524.0,5.0,180.0,4
5045,Marathahalli,1135.0,2.0,60.0,2
5046,Marathahalli,1839.0,3.0,130.0,3
5047,Marathahalli,1170.0,2.0,85.0,2
5048,Marathahalli,1102.0,2.0,53.67,2
5049,Marathahalli,1108.0,2.0,60.0,3
5050,Marathahalli,1449.0,3.0,110.0,3
5051,Marathahalli,1360.0,2.0,101.0,2
5052,Marathahalli,1026.0,2.0,50.18,2
5055,Marathahalli,1270.0,2.0,80.0,2
5056,Marathahalli,1100.0,2.0,50.0,2
5057,Marathahalli,1196.0,2.0,57.95,2
5059,Marathahalli,1485.0,2.0,90.0,3
5060,Marathahalli,1146.0,2.0,69.0,2
5061,Margondanahalli,1090.0,2.0,58.0,2
5062,Margondanahalli,1200.0,2.0,58.5,2
5063,Margondanahalli,1200.0,2.0,67.0,2
5065,Margondanahalli,1000.0,2.0,57.0,2
5067,Margondanahalli,600.0,2.0,35.0,2
5068,Margondanahalli,1200.0,2.0,69.0,2
5069,Margondanahalli,900.0,2.0,49.0,2
5070,Margondanahalli,1140.0,2.0,60.0,2
5071,Margondanahalli,1100.0,2.0,55.0,2
5072,Margondanahalli,1152.0,1.0,66.0,2
5074,Margondanahalli,1200.0,2.0,65.0,2
5075,Margondanahalli,1050.0,2.0,58.0,2
5076,Margondanahalli,1160.0,2.0,65.0,2
5077,Margondanahalli,1334.0,2.0,67.76,2
5078,Mico Layout,5000.0,9.0,210.0,9
5079,Mico Layout,1550.0,2.0,65.0,3
5080,Mico Layout,1125.0,2.0,40.0,2
5081,Mico Layout,1190.0,2.0,39.25,2
5082,Mico Layout,800.0,1.0,29.5,1
5083,Mico Layout,1250.0,2.0,44.0,3
5084,Mico Layout,1171.0,2.0,39.0,2
5085,Mico Layout,1200.0,2.0,53.5,2
5086,Mico Layout,1670.0,3.0,59.0,3
5087,Mico Layout,1140.0,2.0,43.0,2
5088,Munnekollal,1170.0,2.0,52.0,2
5089,Munnekollal,1102.0,2.0,53.67,2
5090,Munnekollal,1390.0,3.0,68.0,3
5091,Munnekollal,1200.0,2.0,49.5,2
5092,Munnekollal,950.0,2.0,46.5,2
5093,Munnekollal,1560.0,3.0,75.0,3
5094,Munnekollal,1750.0,3.0,86.5,3
5095,Munnekollal,1385.0,2.0,66.5,3
5096,Munnekollal,1080.0,2.0,45.0,2
5097,Munnekollal,1170.0,2.0,59.0,2
5099,Munnekollal,1200.0,2.0,57.9,3
5100,Munnekollal,1030.0,2.0,50.36,2
5101,Murugeshpalya,1296.0,2.0,81.0,2
5102,Murugeshpalya,1550.0,3.0,74.0,3
5103,Murugeshpalya,1845.0,3.0,91.0,3
5104,Murugeshpalya,1185.0,2.0,85.0,2
5105,Murugeshpalya,1225.0,2.0,48.0,2
5106,Murugeshpalya,1930.0,3.0,75.0,3
5107,Murugeshpalya,1600.0,2.0,65.0,3
5108,Murugeshpalya,1344.0,2.0,56.0,3
5109,Murugeshpalya,1500.0,2.0,70.0,3
5110,Murugeshpalya,1855.0,3.0,96.0,3
5111,Murugeshpalya,1175.0,2.0,75.0,2
5112,Mysore Road,1175.0,2.0,73.5,2
5113,Mysore Road,1710.0,4.0,91.31,3
5114,Mysore Road,1020.0,2.0,48.95,2
5115,Mysore Road,1175.0,2.0,73.5,2
5116,Mysore Road,1070.0,2.0,45.0,2
5117,Mysore Road,1239.0,2.0,53.0,2
5118,Mysore Road,1060.0,2.0,62.0,2
5119,Mysore Road,980.0,2.0,45.47,2
5120,Mysore Road,883.0,2.0,40.0,2
5121,Mysore Road,1525.0,3.0,96.0,3
5122,Mysore Road,1200.0,2.0,65.0,2
5126,Mysore Road,883.0,2.0,40.95,2
5127,Mysore Road,1070.0,2.0,49.65,2
5129,Mysore Road,883.0,2.0,50.0,2
5130,Mysore Road,1155.0,2.0,51.0,2
5131,Mysore Road,1003.0,2.0,43.0,2
5132,Mysore Road,1237.0,2.0,73.0,2
5133,Mysore Road,883.0,2.0,45.0,2
5134,Mysore Road,1170.0,2.0,65.0,2
5135,Mysore Road,1029.5,2.0,50.855,2
5136,Mysore Road,940.0,2.0,43.61,2
5138,Mysore Road,1020.0,2.0,48.95,2
5139,Mysore Road,1568.0,2.0,100.0,3
5141,Mysore Road,1560.0,2.0,83.3,3
5142,Mysore Road,1175.0,2.0,70.5,2
5143,Mysore Road,1080.0,2.0,60.0,3
5145,Mysore Road,883.0,2.0,37.0,2
5147,NGR Layout,1020.0,2.0,45.9,2
5148,NGR Layout,1105.0,2.0,49.73,2
5149,NGR Layout,1022.0,2.0,45.9,2
5150,NGR Layout,1020.0,2.0,45.0,2
5151,NGR Layout,1019.0,2.0,45.9,2
5152,NGR Layout,1020.0,2.0,46.0,2
5153,NGR Layout,1021.0,2.0,46.0,2
5154,NGR Layout,1021.0,2.0,45.9,2
5155,NRI Layout,1565.0,2.0,75.0,3
5156,NRI Layout,2500.0,5.0,130.0,5
5157,NRI Layout,1125.0,2.0,45.56,2
5158,NRI Layout,2150.0,4.0,115.0,4
5159,NRI Layout,1250.0,2.0,75.0,2
5160,NRI Layout,1789.0,3.0,75.0,3
5161,NRI Layout,1731.0,3.0,64.11,3
5162,NRI Layout,2400.0,2.0,125.0,2
5164,Nagarbhavi,1350.0,3.0,150.0,3
5165,Nagarbhavi,1200.0,2.0,150.0,2
5167,Nagarbhavi,2400.0,3.0,160.0,3
5168,Nagarbhavi,884.0,2.0,36.0,1
5169,Nagarbhavi,1055.0,2.0,55.0,2
5171,Nagarbhavi,1223.0,2.0,60.0,2
5172,Nagarbhavi,956.0,2.0,49.0,2
5174,Nagarbhavi,1200.0,2.0,150.0,2
5177,Nagarbhavi,1145.0,2.0,40.0,2
5178,Nagarbhavi,300.0,1.0,20.0,1
5179,Nagarbhavi,1250.0,3.0,175.0,4
5180,Nagarbhavi,710.0,2.0,40.0,1
5182,Nagarbhavi,1212.0,2.0,50.0,2
5183,Nagarbhavi,1020.0,2.0,55.0,2
5185,Nagarbhavi,1120.0,2.0,53.0,2
5187,Nagarbhavi,1146.0,2.0,50.0,2
5189,Nagarbhavi,1190.0,2.0,63.0,2
5191,Nagarbhavi,1050.0,2.0,80.0,2
5192,Nagarbhavi,2500.0,3.0,180.0,5
5194,Nagarbhavi,1250.0,3.0,170.0,2
5196,Nagarbhavi,1400.0,2.0,135.0,3
5198,Nagarbhavi,1100.0,2.0,46.2,2
5199,Nagarbhavi,1080.0,2.0,49.0,2
5200,Nagarbhavi,1800.0,3.0,180.0,4
5201,Nagarbhavi,1225.0,2.0,58.0,2
5202,Nagavara,400.0,1.0,14.0,1
5203,Nagavara,2172.65,3.0,120.0,4
5205,Nagavara,2319.0,3.0,180.0,3
5206,Nagavara,2430.0,4.0,180.0,3
5207,Nagavara,936.0,2.0,40.2,2
5208,Nagavara,1125.0,2.0,44.5,2
5209,Nagavara,1315.0,2.0,70.0,2
5210,Nagavara,1077.0,2.0,50.0,2
5211,Nagavara,2496.0,4.0,125.0,4
5212,Nagavara,1110.0,2.0,44.95,2
5213,Nagavara,1247.0,2.0,58.56,2
5214,Nagavarapalya,1392.0,2.0,99.0,2
5215,Nagavarapalya,705.0,1.0,52.5,1
5216,Nagavarapalya,1300.0,3.0,80.0,3
5217,Nagavarapalya,705.0,1.0,57.0,1
5218,Nagavarapalya,705.0,1.0,55.0,1
5219,Nagavarapalya,705.0,1.0,57.0,1
5220,Nagavarapalya,1335.0,2.0,110.0,2
5221,Nagavarapalya,1260.0,2.0,85.5,2
5222,Narayanapura,1308.0,2.0,89.04,2
5223,Narayanapura,1566.0,3.0,83.3,3
5224,Narayanapura,1485.0,3.0,85.0,3
5225,Narayanapura,1302.0,2.0,69.1,2
5226,Narayanapura,1308.0,2.0,89.04,2
5227,Narayanapura,2357.0,3.0,135.0,3
5228,Narayanapura,2357.0,3.0,135.0,3
5229,Narayanapura,1469.0,2.0,99.14,2
5230,Neeladri Nagar,1053.0,2.0,45.0,2
5231,Neeladri Nagar,1363.0,2.0,68.0,2
5232,Neeladri Nagar,2556.0,3.0,133.0,3
5233,Neeladri Nagar,674.0,1.0,21.0,1
5234,Neeladri Nagar,527.0,1.0,26.0,1
5235,Neeladri Nagar,1167.0,2.0,38.0,3
5236,Neeladri Nagar,1060.0,2.0,35.0,2
5237,Neeladri Nagar,640.0,1.0,20.5,1
5238,Neeladri Nagar,4000.0,12.0,160.0,10
5239,Neeladri Nagar,1105.0,2.0,30.0,2
5240,Neeladri Nagar,1100.0,2.0,30.0,2
5241,Neeladri Nagar,2111.0,3.0,103.0,3
5242,Nehru Nagar,1775.0,3.0,110.0,3
5243,Nehru Nagar,2363.0,5.0,120.0,4
5244,Nehru Nagar,2342.0,3.0,115.0,4
5245,Nehru Nagar,967.0,2.0,41.1,2
5246,Nehru Nagar,1374.0,3.0,72.0,3
5247,Nehru Nagar,1674.0,3.0,90.0,3
5248,Nehru Nagar,1269.0,2.0,63.0,3
5249,Nehru Nagar,1100.0,2.0,50.0,2
5250,Nehru Nagar,1674.0,3.0,81.0,3
5251,OMBR Layout,2420.0,3.0,185.0,3
5252,OMBR Layout,1078.0,2.0,65.0,2
5253,OMBR Layout,1101.0,2.0,65.5,2
5254,OMBR Layout,1041.0,2.0,65.5,2
5255,OMBR Layout,1300.0,2.0,80.0,2
5256,OMBR Layout,1085.0,2.0,64.0,2
5257,OMBR Layout,1855.0,3.0,145.0,3
5258,OMBR Layout,1050.0,2.0,48.0,2
5260,OMBR Layout,1165.0,2.0,88.5,2
5261,OMBR Layout,1101.0,2.0,66.0,2
5262,OMBR Layout,3400.0,4.0,275.0,4
5264,Old Airport Road,2732.0,4.0,204.0,4
5266,Old Airport Road,3356.0,4.0,251.0,4
5267,Old Airport Road,1206.0,2.0,75.0,2
5268,Old Airport Road,2774.0,4.0,207.0,4
5269,Old Airport Road,2690.0,4.0,191.0,4
5270,Old Airport Road,2690.0,4.0,199.0,4
5271,Old Airport Road,1655.0,2.0,97.65,2
5272,Old Airport Road,1075.0,2.0,60.0,2
5273,Old Airport Road,1858.0,2.0,167.0,3
5274,Old Airport Road,1150.0,2.0,90.0,2
5275,Old Airport Road,2690.0,4.0,191.0,4
5276,Old Airport Road,2658.0,5.0,187.0,4
5277,Old Airport Road,946.0,2.0,58.0,2
5278,Old Airport Road,2774.0,4.0,208.0,4
5279,Old Airport Road,2774.0,4.0,208.0,4
5280,Old Airport Road,3200.0,4.0,280.0,4
5281,Old Airport Road,2690.0,4.0,201.0,4
5282,Old Airport Road,1145.0,2.0,75.0,2
5283,Old Airport Road,2732.0,4.0,194.0,4
5284,Old Airport Road,2658.0,5.0,189.0,4
5285,Old Airport Road,2774.0,4.0,197.0,4
5286,Old Airport Road,3496.0,4.0,262.0,4
5287,Old Airport Road,2774.0,4.0,197.0,4
5288,Old Airport Road,2732.0,4.0,204.0,4
5289,Old Airport Road,1798.0,3.0,150.0,3
5290,Old Airport Road,2774.0,4.0,208.0,4
5291,Old Airport Road,1184.0,2.0,78.0,2
5292,Old Airport Road,3504.0,4.0,262.0,4
5293,Old Airport Road,1055.0,2.0,75.0,2
5294,Old Madras Road,1425.0,2.0,94.0,3
5295,Old Madras Road,3715.0,6.0,224.5,4
5298,Old Madras Road,935.0,2.0,45.0,2
5300,Old Madras Road,1720.0,3.0,100.0,3
5301,Old Madras Road,1200.0,2.0,72.0,2
5302,Old Madras Road,1225.0,2.0,53.55,2
5303,Old Madras Road,1100.0,2.0,70.0,2
5304,Old Madras Road,2760.0,5.0,157.0,3
5305,Old Madras Road,1171.0,2.0,75.0,2
5306,Old Madras Road,935.0,2.0,45.0,2
5307,Old Madras Road,4500.0,7.0,294.0,5
5309,Old Madras Road,1065.0,2.0,47.86,2
5310,Old Madras Road,2010.0,3.0,125.0,4
5312,Old Madras Road,1480.0,2.0,84.0,3
5313,Old Madras Road,2990.0,5.0,210.0,3
5314,Old Madras Road,1210.0,2.0,74.0,2
5315,Old Madras Road,1171.0,2.0,72.0,2
5317,Old Madras Road,1480.0,3.0,95.0,3
5319,Old Madras Road,1210.0,2.0,80.0,2
5320,Old Madras Road,1859.0,3.0,121.0,3
5321,Old Madras Road,2990.0,5.0,173.0,3
5324,Old Madras Road,2300.0,3.0,142.0,3
5326,Old Madras Road,1210.0,2.0,80.0,2
5327,Old Madras Road,1210.0,2.0,77.0,2
5328,Old Madras Road,5020.0,7.0,287.0,5
5330,Old Madras Road,1330.0,2.0,74.0,2
5331,Old Madras Road,1720.0,3.0,106.0,3
5332,Old Madras Road,2640.0,5.0,150.0,3
5333,Old Madras Road,2990.0,3.0,170.0,3
5335,Old Madras Road,1171.0,2.0,73.0,2
5336,Old Madras Road,1630.0,3.0,110.0,3
5337,Old Madras Road,1165.0,2.0,52.0,2
5338,Old Madras Road,2640.0,2.0,170.0,2
5339,Old Madras Road,1165.0,2.0,51.42,2
5340,Padmanabhanagar,1020.0,2.0,63.0,2
5341,Padmanabhanagar,1176.0,2.0,62.0,2
5342,Padmanabhanagar,1258.0,2.0,115.0,2
5344,Padmanabhanagar,1100.0,2.0,65.0,2
5345,Padmanabhanagar,3400.0,3.0,210.0,4
5349,Padmanabhanagar,4500.0,4.0,360.0,3
5350,Padmanabhanagar,1200.0,2.0,60.0,2
5352,Padmanabhanagar,1000.0,1.0,90.0,2
5353,Padmanabhanagar,1067.0,2.0,52.0,2
5357,Padmanabhanagar,1100.0,2.0,60.0,2
5358,Padmanabhanagar,2051.0,3.0,180.0,3
5359,Padmanabhanagar,2051.0,3.0,170.0,3
5360,Pai Layout,1006.0,2.0,35.0,2
5361,Pai Layout,1550.0,2.0,90.0,3
5362,Pai Layout,1050.0,2.0,40.0,2
5363,Pai Layout,1400.0,2.0,67.0,3
5364,Pai Layout,1100.0,2.0,50.0,2
5365,Pai Layout,1255.0,2.0,80.0,2
5366,Pai Layout,1075.0,2.0,35.0,2
5367,Pai Layout,1400.0,2.0,57.5,2
5368,Pai Layout,1175.0,2.0,60.0,2
5369,Pai Layout,810.0,2.0,34.5,2
5370,Pai Layout,1000.0,2.0,34.0,2
5371,Pai Layout,1000.0,2.0,42.0,2
5372,Pai Layout,3800.0,6.0,175.0,6
5373,Pai Layout,1068.0,2.0,48.0,2
5374,Pai Layout,1510.0,2.0,65.0,3
5377,Panathur,1359.0,2.0,87.0,2
5378,Panathur,1438.0,2.0,100.0,2
5379,Panathur,1688.0,3.0,118.0,3
5381,Panathur,1198.0,2.0,77.0,2
5382,Panathur,1180.0,2.0,70.0,2
5383,Panathur,1546.0,3.0,99.0,3
5385,Panathur,1000.0,2.0,65.3,2
5386,Panathur,1109.0,2.0,63.0,2
5387,Panathur,1000.0,2.0,68.0,2
5388,Panathur,1255.0,2.0,79.0,2
5389,Panathur,1205.0,2.0,62.9,2
5390,Panathur,1198.0,2.0,82.0,2
5391,Panathur,1235.0,2.0,65.0,2
5392,Panathur,1210.0,2.0,80.0,2
5393,Panathur,1210.0,2.0,77.0,2
5394,Panathur,661.0,1.0,40.0,1
5395,Panathur,1210.0,2.0,78.0,2
5397,Panathur,1050.0,2.0,60.0,2
5398,Panathur,1398.0,2.0,97.0,2
5399,Panathur,1065.0,2.0,58.0,2
5400,Panathur,1007.0,2.0,64.0,2
5401,Panathur,1210.0,2.0,77.93,2
5402,Panathur,1230.0,2.0,80.0,2
5403,Panathur,980.0,2.0,57.0,2
5404,Panathur,1075.0,2.0,60.0,2
5405,Panathur,1210.0,2.0,69.0,2
5406,Panathur,1343.0,2.0,76.0,2
5407,Parappana Agrahara,1194.0,2.0,47.0,2
5408,Parappana Agrahara,1194.0,2.0,47.0,2
5409,Parappana Agrahara,1194.0,2.0,46.0,2
5410,Parappana Agrahara,1194.0,2.0,47.0,2
5411,Parappana Agrahara,1194.0,2.0,46.0,2
5412,Parappana Agrahara,1194.0,2.0,47.0,2
5413,Parappana Agrahara,1194.0,2.0,47.0,2
5414,Parappana Agrahara,1092.0,2.0,43.0,2
5415,Parappana Agrahara,1194.0,2.0,45.0,2
5416,Parappana Agrahara,1200.0,1.0,45.0,1
5417,Parappana Agrahara,1194.0,2.0,46.0,2
5418,Parappana Agrahara,1194.0,2.0,47.0,2
5419,Parappana Agrahara,1194.0,2.0,47.0,2
5420,Parappana Agrahara,1194.0,2.0,46.0,2
5421,Parappana Agrahara,1194.0,2.0,46.0,2
5422,Pattandur Agrahara,1550.0,2.0,80.0,3
5423,Pattandur Agrahara,1025.0,2.0,44.5,2
5424,Pattandur Agrahara,1247.0,2.0,59.8,2
5425,Pattandur Agrahara,900.0,2.0,42.0,2
5426,Pattandur Agrahara,1302.0,2.0,66.0,2
5427,Pattandur Agrahara,1550.0,2.0,80.0,3
5428,Pattandur Agrahara,1247.0,2.0,62.35,2
5429,Pattandur Agrahara,1350.0,2.0,68.0,2
5430,Poorna Pragna Layout,920.0,2.0,39.55,2
5433,Poorna Pragna Layout,1160.0,2.0,46.39,2
5436,Poorna Pragna Layout,965.0,2.0,48.0,2
5441,Poorna Pragna Layout,1160.0,2.0,46.39,2
5443,Poorna Pragna Layout,1160.0,2.0,46.39,2
5446,Poorna Pragna Layout,960.0,2.0,50.0,2
5448,Prithvi Layout,2028.0,4.0,162.0,4
5449,Prithvi Layout,1352.0,2.0,87.5,2
5450,Prithvi Layout,1190.0,2.0,68.0,2
5451,Prithvi Layout,1352.0,2.0,85.0,2
5452,Prithvi Layout,1352.0,2.0,75.0,2
5453,Prithvi Layout,2273.0,4.0,220.0,3
5454,Prithvi Layout,1352.0,3.0,93.0,2
5455,Prithvi Layout,2273.0,4.0,192.0,3
5456,Prithvi Layout,1352.0,2.0,72.0,2
5459,R.T. Nagar,1200.0,2.0,120.0,2
5461,R.T. Nagar,1040.0,2.0,46.0,2
5462,R.T. Nagar,1200.0,2.0,45.0,2
5463,R.T. Nagar,1235.0,2.0,65.0,2
5464,R.T. Nagar,1140.0,3.0,130.0,3
5465,R.T. Nagar,970.0,2.0,55.0,2
5466,R.T. Nagar,1560.0,3.0,125.0,3
5467,R.T. Nagar,1200.0,2.0,60.0,2
5470,R.T. Nagar,1200.0,3.0,140.0,3
5471,R.T. Nagar,1100.0,3.0,125.0,2
5472,R.T. Nagar,1150.0,2.0,72.0,2
5473,R.T. Nagar,1500.0,4.0,185.0,4
5474,R.T. Nagar,3600.0,8.0,165.0,9
5475,R.T. Nagar,1080.0,2.0,48.0,2
5476,R.T. Nagar,1325.0,2.0,52.0,2
5478,R.T. Nagar,1300.0,3.0,145.0,3
5480,R.T. Nagar,1100.0,2.0,85.0,2
5481,R.T. Nagar,1667.0,3.0,130.0,3
5482,Rachenahalli,1050.0,2.0,52.07,2
5484,Rachenahalli,1050.0,2.0,55.5,2
5486,Rachenahalli,1050.0,2.0,53.5,2
5488,Rachenahalli,1220.0,2.0,59.5,2
5489,Rachenahalli,1050.0,2.0,52.5,2
5491,Rachenahalli,1050.0,2.0,52.1,2
5492,Rachenahalli,1050.0,2.0,53.5,2
5493,Rachenahalli,1113.0,2.0,55.0,2
5494,Rachenahalli,3657.0,5.0,220.0,4
5498,Rachenahalli,680.0,1.0,32.64,1
5499,Rachenahalli,412.5,1.0,19.8,1
5500,Rachenahalli,1050.0,2.0,52.5,2
5503,Rachenahalli,690.0,1.0,39.8,1
5504,Rachenahalli,1050.0,2.0,47.25,2
5505,Rachenahalli,1050.0,2.0,55.5,2
5506,Rachenahalli,985.0,2.0,49.97,2
5507,Rachenahalli,1050.0,2.0,52.5,2
5508,Rachenahalli,1050.0,2.0,52.08,2
5510,Rachenahalli,1050.0,2.0,52.07,2
5512,Rachenahalli,1050.0,2.0,52.08,2
5513,Rachenahalli,985.0,2.0,49.97,2
5514,Rachenahalli,1856.0,3.0,106.0,3
5515,Rachenahalli,1050.0,2.0,52.5,2
